Contact Data,15681,Life is Good Kids Foundation - MA,https://web.archive.org/web/20160616121900/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15681
Performance Data,16095,Little Peoples' World - CA,https://web.archive.org/web/20160616121900/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16095
Performance Data,14978,Long Island Responds - NY,https://web.archive.org/web/20160616121900/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14978
Performance Data,16607,Macon Purrs N Paws - GA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16607
Contact Data,15845,Mahaiwe Performing Arts Center - MA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15845
Performance Data,16024,Marine Exchange of the San Francisco Bay Region - CA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16024
Performance Data,7973,Marshall Heights Community Development Organization - DC,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7973
Performance Data,16620,Marvin M Schwan Charitable Foundation - MO,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16620
Performance Data,16199,Mary McLeod-Bethune Intervention & Enrichment Center - OH,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16199
Performance Data,16171,Maryland Energy Conservation Inc. - MD,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16171
Performance Data,14986,Matthew M. Brennan Foundation - OR,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14986
Contact Data,9315,Medical Missions for Children - NJ,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9315
Performance Data,15502,Melanoma Research Alliance Foundation - DC,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15502
Performance Data,16221,Memorial Hermann Health System - TX,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16221
Performance Data,16215,Memphis Goodwill Industries - TN,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16215
Performance Data,16198,Menifee Citizens for Smart Growth - CA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16198
Performance Data,16634,Mental Health Systems Inc. - CA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16634
Performance Data,4548,The Metropolitan Council On Jewish Poverty - NY,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4548
Performance Data,16222,Mineral Wells Center of Life - TX,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16222
Performance Data,16321,The Miracles Club - OR,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16321
Performance Data,16605,Moore Charitable Foundation - NY,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16605
Performance Data,16161,Murrietans for Smart Growth - CA,https://web.archive.org/web/20160629183905/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16161
Performance Data,6033,NA'AMAT USA - CA,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6033
Performance Data,15510,Narco Freedom - NY,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15510
Performance Data,7651,National Children's Leukemia Foundation - NY,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7651
Performance Data,4172,National Council of Negro Women - DC,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4172
Performance Data,16223,National Foundation of America - TN,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16223
Performance Data,13088,National Hispana Leadership Institute - DC,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13088
Performance Data,13602,National Minority Television - CA,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13602
Contact Data,15895,New Century Chamber Orchestra - CA,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15895
Performance Data,16130,New Hampshire Sheep and Wool Growers Association - NH,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16130
Performance Data,16230,New Hampshire Wildlife Park & Wildlife Rescue - NH,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16230
Performance Data,16106,New Jersey Youth Club - NJ,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16106
Performance Data,13486,Newark Now - NJ,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13486
Performance Data,14962,Newark Watershed Conservation and Development Corporation - NJ,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14962
Performance Data,9609,Noah's Ark Animal Rehabilitation Center - GA,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9609
Performance Data,16251,Noah's Ark Children Care Homes - GA,https://web.archive.org/web/20160713104406/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16251
Performance Data,14212,One Child Saved - PA,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14212
Performance Data,16140,One Church! One Can! One Night! - NC,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16140
Performance Data,16599,"One Door for Education, Inc. - FL",https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16599
Performance Data,8574,One-Eighty Place - SC,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8574
Performance Data,16152,"Ontario Mountain Village Association, Inc. - CA",https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16152
Performance Data,9190,Operation Lookout - WA,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9190
Performance Data,16083,Operation Tribute - ME,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16083
Performance Data,16097,Organization of the New City - IL,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16097
Performance Data,16118,Others of Destin - FL,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16118
Performance Data,9967,Outreach360 - AZ,https://web.archive.org/web/20160512103102/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9967
Performance Data,4292,Pacifica Foundation Radio - CA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4292
Performance Data,13288,Paralyzed American Veterans - MI,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13288
Contact Data,11063,Partnership with Children - NY,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11063
Performance Data,15515,PawsAbilities - Friends of Woodbridge Township - NJ,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15515
Performance Data,15062,Peace Not Guns - PA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15062
Performance Data,16234,Peaceable Farm Inc. - VA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16234
Performance Data,16254,People's Choice Charities - CA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16254
Performance Data,15512,Philadelphia Safety Net - PA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15512
Contact Data,15704,Physician Health Services - MA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15704
Performance Data,16633,POP WARNER LITTLE SCHOLARS INC - CA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16633
Performance Data,16131,Por La Gente - WI,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16131
Contact Data,5551,Presbyterian Evangelistic Fellowship - VA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5551
Performance Data,11327,Preservation Resource Center of New Orleans - LA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11327
Performance Data,13787,Pride Health Services - CA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13787
Performance Data,9557,Progressive Policy Institute - DC,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9557
Performance Data,16162,Protect Our Water and Environmental Rights - CA,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16162
Performance Data,13772,Pulse Foundation - NY,https://web.archive.org/web/20160630125322/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13772
Contact Data,16310,Quality Deer Management Association - GA,https://web.archive.org/web/20160627055529/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16310
Performance Data,16153,"Ratepayers for Affordable, Clean Energy - CA",https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16153
Contact Data,15698,Raw Art Works Inc. - MA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15698
Performance Data,16163,Redlands Good Neighbor Coalition - CA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16163
Performance Data,16248,Rensselaer Acacia Corporation - MA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16248
Performance Data,13735,Research Foundation for the State University of New York - NY,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13735
Performance Data,15521,Reservoir Hill Improvement Council - MD,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15521
Performance Data,16164,Rialto Citizens for Responsible Growth - CA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16164
Performance Data,16165,Riverside Citizens for Smart Growth - CA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16165
Contact Data,16648,Roxbury Action Program - MA,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16648
Performance Data,16291,RRR Service Dogs - TN,https://web.archive.org/web/20160713104253/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16291
Performance Data,16232,Sacramento Valley Symphonic Band Association - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16232
Performance Data,7229,Safe Harbor Animal Sanctuary & Hospital - FL,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7229
Performance Data,16311,Safety Publications - IL,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16311
Performance Data,13601,San Antonio Community Educational TV - TX,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13601
Performance Data,16181,San Diegans for Open Government - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16181
Performance Data,16185,San Diego Navy Broadway Complex Coalition - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16185
Performance Data,16186,San Diego Progressives in Action - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16186
Performance Data,16154,San Diego Public - Interest Advocates' Guild - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16154
Performance Data,16166,San Diego Public - Transit Riders' Alliance - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16166
Performance Data,16139,Save Our Cemeteries - LA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16139
Performance Data,15523,Savers LLC - WA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15523
Performance Data,13629,Say No 2 Cancer - CO,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13629
Performance Data,4441,The Schepens Eye Research Institute - MA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4441
Performance Data,13630,The Se7ven Group - CO,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13630
Performance Data,8066,The Second Mile - PA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8066
Performance Data,15440,SELF Inc. - PA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15440
Performance Data,16231,Seminole Boosters - FL,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16231
Performance Data,16236,Send Thee Community Outreach - VA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16236
Performance Data,16187,Sensible Citizens of Manhattan Beach - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16187
Performance Data,7909,The Sentinel Group - WA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7909
Performance Data,16188,Serving Proud Industries - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16188
Contact Data,16642,Shelter Golf Inc. - TX,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16642
Performance Data,16167,Smart Growth Adelanto - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16167
Performance Data,16189,SoCal Education Rewards Foundation - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16189
Performance Data,7299,SonScape Retreats - CO,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=7299
Performance Data,16100,SourceAmerica - VA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16100
Performance Data,16292,Southeast K9 Search and Rescue - TN,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16292
Performance Data,16320,Southern Maryland Veterans Association - MD,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16320
Performance Data,16190,Southwest Center on Renewable Energy - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16190
Performance Data,13139,SPCA International - NY,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13139
Performance Data,10902,Spirituality For Kids International - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10902
Performance Data,16169,Spotlight on Heroes - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16169
Performance Data,13594,St. Francis All Creature Rescue and Sanctuary - CA,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13594
Contact Data,15629,Studio Museum in Harlem - NY,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15629
Performance Data,16147,Systems and Abilities - NY,https://web.archive.org/web/20160711022739/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16147
Performance Data,16021,Tackle Hatred Now - PA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16021
Contact Data,15687,Talmudic Research Center of Northern New Jersey - NJ,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15687
Performance Data,4518,Teen Mania International - TX,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4518
Performance Data,16318,Texas High School Rodeo Association - TX,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16318
Contact Data,5685,Texas Parks and Wildlife Foundation - TX,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5685
Contact Data,15963,The Guardsmen - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15963
Contact Data,15970,Theatre Bay Area - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15970
Performance Data,16245,Thrift Land USA - NY,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16245
Contact Data,16086,Thrive St. Louis - MO,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16086
Performance Data,14214,tixr4kids.com - PA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14214
Contact Data,15652,Tony Stewart Foundation - IN,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15652
Contact Data,16206,Triangle Area Network - TX,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16206
Performance Data,4574,Trinity Broadcasting Network - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4574
Performance Data,8717,Trinity Broadcasting of Arizona - AZ,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8717
Performance Data,13596,Trinity Broadcasting of Florida Inc. - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13596
Performance Data,6897,Trinity Broadcasting of Indiana - IN,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=6897
Performance Data,9107,Trinity Broadcasting of New York - NY,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=9107
Performance Data,5652,Trinity Broadcasting of Oklahoma - OK,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5652
Performance Data,5668,Trinity Broadcasting of Texas - TX,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=5668
Performance Data,8722,Trinity Broadcasting of Washington - WA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8722
Performance Data,13598,Trinity Christian Center of San Marcos - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13598
Contact Data,15960,Truckee River Watershed Council - CA,https://web.archive.org/web/20160630121422/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15960
Contact Data,15685,Uih Family Partners - NJ,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15685
Performance Data,13879,ULM Athletic Foundation - LA,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13879
Performance Data,16237,"United Against Puppy Mills, Inc. - PA",https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16237
Performance Data,16305,United Block Association Inc. - NY,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16305
Performance Data,14960,United Hebrew Cemetery Inc. - NY,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14960
Performance Data,15499,United Mid-Coast Charities - ME,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15499
Performance Data,16598,United Soldiers Outreach LLC - TX,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16598
Performance Data,16238,United States Disabled Veterans - AK,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16238
Performance Data,16239,United States Handicapped-Disadvantaged - AK,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16239
Performance Data,11009,United States Justice Foundation - CA,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=11009
Contact Data,16596,United Way of Dutchess-Orange Region - NY,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16596
Contact Data,15688,United Way of Ocean County - NJ,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15688
Contact Data,14359,United Way of Weld County - CO,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14359
Contact Data,15736,The United Way of Youngstown and the Mahoning Valley - OH,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15736
Performance Data,15496,University of New Orleans Research & Technology Foundation - LA,https://web.archive.org/web/20160703122402/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15496
Performance Data,16246,Value Village - WA,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16246
Performance Data,16217,Veterans for a Strong America - SD,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16217
Performance Data,16114,Veterans Helping Nevada Veterans - ND,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16114
Performance Data,13135,Veterans Support Organization - FL,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13135
Performance Data,16213,VietNow National Headquarters - IL,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16213
Performance Data,16116,Voice of a Child U.S. - NY,https://web.archive.org/web/20160708205056/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16116
Performance Data,16208,"Wayside Out-Reach Development, Inc. - NY",https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16208
Performance Data,13361,"We The People, Inc. of the United States - FL",https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13361
Performance Data,13914,The Westfield State Foundation Inc. - MA,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13914
Performance Data,16145,Winged Warriors - CA,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16145
Performance Data,14211,Winning Ways - PA,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=14211
Performance Data,16132,WishWarriors - CA,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16132
Performance Data,15185,Woodcock Foundation for the Appreciation of the Arts Inc. - MO,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15185
Performance Data,16025,World Trade Centers Association - NY,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16025
Performance Data,16136,Wounded Marines Careers Foundation - VA,https://web.archive.org/web/20160708210416/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16136
Performance Data,13771,Yad L Shabbat - NY,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13771
Performance Data,10552,Yavneh Day School - CA,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=10552
Performance Data,4778,Yeshivat Shaare Torah - NY,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4778
Performance Data,4785,YMCA of Metropolitan Milwaukee - WI,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=4785
Performance Data,16256,Yosemite National Park Child Care Center - CA,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16256
Performance Data,13627,Young Leaders Institute Inc. - NY,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=13627
Performance Data,8005,Youth Development Fund - TN,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=8005
Contact Data,16431,Youth First - IN,https://web.archive.org/web/20160627055534/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=16431
Contact Data,15984,Z Space Studio - CA,https://web.archive.org/web/20160627055539/http://www.charitynavigator.org/index.cfm?bay=search.summary&orgid=15984
